Run;n_layer;n_units;learning_rate;activation;criterion;decroissant;optimizer;Smoothed;Value;Step
T1-T3-T4_T5/trial_8;4;512;0,0001;tanh;Huber;1;Adam;8,0657;8,0657;7 800
T1-T3-T4_T5/trial_9;5;64;0,0038;tanh;Huber;0;Adam;7,9913;7,9913;200
T1-T3_T4/trial_0;1;1 024;0,0057;ReLU;MAE;0;Adagrad;2,3423;2,3423;350
T1-T3_T4/trial_1;5;32;0,0001;sigmoid;MSE;0;Adagrad;29,2288;29,2288;2 800
T1-T3_T4/trial_10;3;512;0,0006;tanh;Huber;1;Adam;7,4615;7,4615;784
T1-T3_T4/trial_11;4;128;0,0011;ReLU;Huber;1;RMSprop;2,2876;2,2876;1 853
T1-T3_T4/trial_12;5;128;0,001;ReLU;Huber;1;RMSprop;2,4063;2,4063;2 071
T1-T3_T4/trial_13;4;64;0,0001;ReLU;Huber;1;RMSprop;2,3688;2,3688;5 886
T1-T3_T4/trial_14;3;64;0;ReLU;Huber;1;RMSprop;2,2959;2,2959;9 047
T1-T3_T4/trial_15;2;64;0;tanh;Huber;1;Adam;24,7823;24,7823;5 600
T1-T3_T4/trial_16;3;64;0;ReLU;MSE;1;RMSprop;2,6937;2,6937;3 052
T1-T3_T4/trial_17;1;512;0,0001;ReLU;Huber;1;Adam;2,3011;2,3011;1 526
T1-T3_T4/trial_18;2;1 024;0;sigmoid;Huber;1;RMSprop;2,6191;2,6191;6 545
T1-T3_T4/trial_19;3;64;0,0002;tanh;MSE;1;Adam;3,1581;3,1581;19 620
T1-T3_T4/trial_2;2;256;0,0057;ReLU;MAE;1;Adagrad;2,795;2,795;392
T1-T3_T4/trial_20;2;64;0,0001;ReLU;Huber;1;RMSprop;2,4533;2,4533;1 232
T1-T3_T4/trial_21;1;512;0,0002;ReLU;Huber;1;Adam;2,2552;2,2552;1 308
T1-T3_T4/trial_22;1;512;0,0001;ReLU;Huber;1;Adam;2,4287;2,4287;1 635
T1-T3_T4/trial_23;1;512;0;ReLU;Huber;1;Adam;2,2637;2,2637;2 725
T1-T3_T4/trial_24;3;1 024;0;ReLU;Huber;1;Adam;2,2466;2,2466;1 526
T1-T3_T4/trial_25;2;512;0;ReLU;Huber;1;Adam;2,2631;2,2631;5 123
T1-T3_T4/trial_26;1;32;0;ReLU;Huber;1;Adam;2,3518;2,3518;5 600
T1-T3_T4/trial_27;3;1 024;0,0001;ReLU;Huber;1;RMSprop;2,6836;2,6836;770
T1-T3_T4/trial_28;2;64;0,0003;sigmoid;MAE;1;Adam;2,9146;2,9146;8 829
T1-T3_T4/trial_29;1;512;0;tanh;MSE;0;RMSprop;3,6337;3,6337;2 800
T1-T3_T4/trial_3;4;128;0,0021;ReLU;Huber;1;Adagrad;2,4111;2,4111;896
T1-T3_T4/trial_30;1;1 024;0,0001;ReLU;MAE;1;Adam;2,2856;2,2856;924
T1-T3_T4/trial_31;3;1 024;0;ReLU;Huber;1;Adam;2,2119;2,2119;1 635
T1-T3_T4/trial_32;3;1 024;0,0001;ReLU;Huber;1;Adam;2,2499;2,2499;1 635
T1-T3_T4/trial_33;4;1 024;0;ReLU;Huber;1;Adam;2,2303;2,2303;2 398
T1-T3_T4/trial_34;5;1 024;0;ReLU;Huber;1;Adagrad;3,0811;3,0811;21 800
T1-T3_T4/trial_35;4;32;0;ReLU;Huber;0;Adam;2,2567;2,2567;15 042
T1-T3_T4/trial_36;4;32;0;sigmoid;MSE;0;Adam;28,1851;28,1851;2 800
T1-T3_T4/trial_37;5;32;0;ReLU;Huber;0;Adam;2,2488;2,2488;21 800
T1-T3_T4/trial_38;4;256;0;ReLU;MAE;0;Adam;2,2779;2,2779;4 578
T1-T3_T4/trial_39;4;32;0;ReLU;Huber;0;Adam;2,3262;2,3262;2 800
T1-T3_T4/trial_4;4;256;0,0001;sigmoid;Huber;0;RMSprop;4,1162;4,1162;2 604
T1-T3_T4/trial_40;5;32;0,0001;sigmoid;Huber;0;Adagrad;29,1552;29,1552;21 800
T1-T3_T4/trial_41;5;32;0;ReLU;Huber;0;Adam;2,2509;2,2509;19 293
T1-T3_T4/trial_42;5;32;0;ReLU;Huber;0;Adam;2,2461;2,2461;12 317
T1-T3_T4/trial_43;4;32;0;ReLU;Huber;0;Adam;2,3184;2,3184;21 800
T1-T3_T4/trial_44;5;128;0;ReLU;Huber;0;Adam;2,2336;2,2336;7 194
T1-T3_T4/trial_45;5;128;0;ReLU;Huber;0;Adam;2,2256;2,2256;5 170
T1-T3_T4/trial_46;5;128;0;tanh;Huber;0;Adam;8,7998;8,7998;11 000
T1-T3_T4/trial_47;5;128;0;ReLU;MAE;0;Adagrad;4,0075;4,0075;11 000
T1-T3_T4/trial_48;5;128;0;ReLU;Huber;0;Adam;2,2359;2,2359;5 445
T1-T3_T4/trial_49;5;128;0,0031;ReLU;MSE;0;Adam;2,7537;2,7537;660
T1-T3_T4/trial_5;2;1 024;0;ReLU;MSE;0;Adam;2,2141;2,2141;840
T1-T3_T4/trial_6;1;1 024;0,0003;tanh;MAE;0;Adam;2,6712;2,6712;660
T1-T3_T4/trial_7;3;256;0,0038;sigmoid;Huber;0;Adagrad;7,4604;7,4604;1 540
T1-T3_T4/trial_8;2;1 024;0,0001;ReLU;Huber;1;Adam;2,2308;2,2308;392
T1-T3_T4/trial_9;2;32;0,0065;ReLU;MAE;1;Adagrad;2,3119;2,3119;3 052
