dataset,trial,mae,rmse,r2
Combined_18M,15,3.9372711181640625,5.108204364776611,0.6896154880523682
Combined_18M,3,3.715273857116699,4.759390354156494,0.7285838723182678
Combined_18M,12,3.901921272277832,5.036508560180664,0.6977997422218323
Combined_18M,49,3.9011294841766357,5.132712364196777,0.6889373660087585
Combined_18M,40,3.9276607036590576,5.155542850494385,0.6880654692649841
Combined_18M,47,3.8702619075775146,5.059448719024658,0.6972118616104126
Combined_18M,2,3.814582586288452,4.826541900634766,0.7188602685928345
Combined_18M,13,3.907499313354492,5.071412563323975,0.6924523711204529
Combined_18M,5,3.8703699111938477,5.026397228240967,0.6985808610916138
Combined_18M,14,3.9298200607299805,5.07731294631958,0.6923578381538391
Combined_18M,22,3.8753116130828857,5.069780349731445,0.6941102147102356
Combined_18M,25,3.9435646533966064,5.088303565979004,0.6911649107933044
Combined_12M,50,2.9603664875030518,3.766392469406128,0.8363362550735474
Combined_12M,32,2.9672303199768066,3.7647104263305664,0.8362351059913635
Combined_12M,35,2.975921869277954,3.762077808380127,0.8371654152870178
Combined_12M,34,2.9560208320617676,3.7505273818969727,0.8377737998962402
Combined_12M,33,2.9821383953094482,3.7798895835876465,0.8351494669914246
Combined_12M,20,2.981515407562256,3.766840696334839,0.8367673754692078
Combined_12M,18,2.967531442642212,3.7334794998168945,0.8406000733375549
Combined_12M,27,2.9631810188293457,3.751680374145508,0.8381696939468384
Combined_12M,9,2.9599592685699463,3.7511274814605713,0.8373033404350281
Combined_12M,11,2.9645919799804688,3.7522151470184326,0.8386507630348206
Combined_12M,7,2.9348196983337402,3.733618974685669,0.8372292518615723
Combined_12M,29,2.9924161434173584,3.790431499481201,0.8340747356414795
Combined_12M,16,2.948277473449707,3.7451648712158203,0.8375422358512878
Combined_12M,42,2.9743850231170654,3.7647082805633545,0.8374724388122559
Combined_12M,45,2.9683072566986084,3.760988712310791,0.8371027708053589
Combined_12M,6,2.920365571975708,3.7105751037597656,0.8412217497825623
Combined_12M,28,2.9651970863342285,3.752512216567993,0.8381742835044861
Combined_12M,17,2.962944269180298,3.738436222076416,0.839635968208313
Combined_12M,1,3.099780321121216,3.9163975715637207,0.8239729404449463
Combined_12M,10,2.960000991821289,3.757955551147461,0.8361548185348511
Combined_12M,19,2.964888095855713,3.7668159008026123,0.8361121416091919
Combined_12M,26,2.9821083545684814,3.766366720199585,0.8368738889694214
Combined_12M,8,2.9257993698120117,3.7175920009613037,0.8412309288978577
Combined_12M,21,2.9383230209350586,3.723672389984131,0.8400373458862305
Combined_12M,44,2.987065076828003,3.7817628383636475,0.8357238173484802
Combined_12M,43,2.961881160736084,3.7580525875091553,0.8372088670730591
Combined_12M,38,2.9843692779541016,3.7701127529144287,0.8367074728012085
Combined_12M,36,2.962949514389038,3.7519278526306152,0.8377965688705444
Combined_12M,31,3.0021567344665527,3.7981455326080322,0.8342602849006653
Combined_12M,30,2.961470365524292,3.7424418926239014,0.8389285206794739
Combined_12M,37,2.9739537239074707,3.75673246383667,0.8380988240242004
Combined_12M,39,2.9864180088043213,3.7760581970214844,0.8364284634590149
Combined_12M,46,2.961838722229004,3.7563562393188477,0.83846515417099
Combined_12M,41,2.989651918411255,3.7844173908233643,0.8354895114898682
Combined_12M,48,2.9740328788757324,3.765683650970459,0.8372111320495605
Combined_12M,24,2.9759397506713867,3.7651383876800537,0.837830126285553
Combined_12M,23,2.980586290359497,3.7859299182891846,0.8338494300842285
Combined_12M,4,2.9460670948028564,3.739600896835327,0.8391205668449402
Combined_12M,15,2.982642889022827,3.7565770149230957,0.8380364179611206
Combined_12M,3,2.955983877182007,3.7149765491485596,0.8398534059524536
Combined_12M,12,2.9309356212615967,3.718035936355591,0.8403809666633606
