dataset,fold,mae,rmse,r2
_15_21M,2,2.516864776611328,3.2844555377960205,0.866465151309967
_15_21M,5,2.363792896270752,3.2223432064056396,0.8711908459663391
_18_24M,9,2.985445499420166,6.235871315002441,0.33703938126564026
_18_24M,7,3.4291391372680664,9.289787292480469,-0.7859547138214111
_18_24M,6,2.6480588912963867,3.9815826416015625,0.7936401963233948
_18_24M,1,4.4734039306640625,16.679248809814453,-6.133327960968018
_18_24M,10,2.45163631439209,3.4705426692962646,0.8471816778182983
_18_24M,8,2.8617124557495117,5.8348283767700195,0.44235140085220337
_18_24M,4,2.689818859100342,4.436030387878418,0.7316876649856567
_18_24M,3,2.714169502258301,4.498733043670654,0.7247228622436523
_18_24M,2,3.1883046627044678,7.912888050079346,-0.19218020141124725
_18_24M,5,3.2415058612823486,6.643586158752441,0.2918109893798828
_12_18M,9,2.6289865970611572,3.3532660007476807,0.8698147535324097
_12_18M,7,2.5928540229797363,3.3795878887176514,0.8670688271522522
_12_18M,6,2.715393543243408,3.3880090713500977,0.8690895438194275
_12_18M,1,2.7402241230010986,3.7900469303131104,0.8330264091491699
_12_18M,10,2.7371132373809814,3.4749979972839355,0.8580136299133301
_12_18M,8,2.654278516769409,3.320621967315674,0.8718478083610535
_12_18M,4,2.598562002182007,3.400951623916626,0.867814302444458
_12_18M,3,2.709757089614868,3.6201367378234863,0.8485133647918701
_12_18M,2,2.883643627166748,3.561772584915161,0.8561679124832153
_12_18M,5,2.812551975250244,3.426558256149292,0.866208016872406
_6_18M,9,3.4749279022216797,4.390512943267822,0.7928682565689087
_6_18M,7,4.59762716293335,5.467833995819092,0.6778285503387451
_6_18M,6,4.291778564453125,5.1657395362854,0.7127099633216858
_6_18M,1,5.055514812469482,6.026618957519531,0.6087350845336914
_6_18M,10,3.2769272327423096,4.179080963134766,0.81142258644104
_6_18M,8,4.337264060974121,5.264891624450684,0.702124834060669
_6_18M,4,4.376312255859375,5.201251983642578,0.709202229976654
_6_18M,3,4.652667999267578,5.538813591003418,0.670077383518219
_6_18M,2,5.623201847076416,6.55385684967041,0.5367146730422974
